latitude,longitude,title,description
33.601822,103.735498,སྤྱང་ཚ་དགོན ༼ཆང་ལུང་དགོན་པ༽,SN_id: SNS202 Remarks: ནན་ཕིན་རྫོང་། 
32.0095924387171,102.017171030476,གཟིགས་སྤྲོ་དགོན ༼གཟིག་སྤྲོ་བཀྲ་ཤིས་སྒང༽,"SN_id: SNS203 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
34.240436,102.893668,སུམ་མདོ་དགོན ༼རིག་འཛིན་བདེ་ཆེན་གླིང༽,"SN_id: SNS205 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
31.312956,98.940754,ཀ༔ཐོཨག་དགོན,SN_id: SNS208 Remarks: Verified by Lhachok based on Photos available online
32.256426,101.556599,ཌཟ་འགོ་དགོན ༼བྱང་ཆུབ་ཆོས་རྫོང༽,"SN_id: SNS21 Remarks: Verified based on the book ""Temples of Amdo"" vol1"
33.688864,103.196962,རྒྱུད་པ་དགོན ༼བཤད་སྒྲུབ་རྣམ་རྒྱལ་གླིང༽,"SN_id: SNS210 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
34.084956,102.627824,ཀི་རྟི་དགོན་པ ༼སྟག་ཚང་ཁ་མོ་དགེ་ལྡན་བཀྲ་ཤིས་འཀྱིལ༽,"SN_id: SNS211 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
32.978153,102.639835,མ,"SN_id: SNS214 Remarks: Verified based on the book""Monasteries ofAmdo""Vol1 East and South Amdo"
32.90466,101.72959,སྣང་ཞིག་དགོན ༼ཪགྱལ་བསྟན་ཕུན་ཚོགས་གླིང༽,SN_id: SNS215 Remarks: VF by Gen Samten/ bonkar and bonnag two different gonpa in it
31.917719,98.811605,སག་ལེཨན་དགོན,SN_id: SNS216 Remarks: Verified by Lhachok based on Mapcarta
32.115697,102.775667,ས་སྟོད་དགོན ༼ས་སྟོད་དགོན་བསམ་གྲུབ་གླིང༽,SN_id: SNS217 Remarks: NOT SURE
31.895634,102.507803,ཀམ་ཀྱོ་དགོན ༼ཀམ་ཀྱོ་ལྷུན་གྲུབ་དགོན,"SN_id: SNS218 Remarks: Verified based on the book""Monasteries of Amdo""Vol༢"
32.062933,102.965303,བདེ་ཆེན་གླིང་དགོན ༼ཪདོ་ཁ་བདེ་ཆེན་གླིང༽,"SN_id: SNS22 Remarks: Verified based on the book""Monasteries of Amdo""Vol1 East and South Amdo"
32.8909282058949,99.9073876372775,བུཨམ་ལུཨང་དགོན,SN_id: SNS222 Remarks: Verified by Lhachok based on the book Temples of Amdo and Mapcarta
33.033917,101.637358,གཉན་རྩེ་དགོན ༼གཉན་རྩེ་དགེ་ལྡན་བྱང་ཆུབ་ཆོས་བཟང་གླིང༽,SN_id: SNS223 Remarks: nan
31.8899791178361,101.669760292611,བན་དེ་ལུང་དགོན,"SN_id: SNS226 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
34.21724,102.925336,ལུང་བཟང་རི་ཁྲོད ༼དགའ་ལྡན་བྱང་ཆུབ་ཆོས་འཕེལ་གླིང༽,"SN_id: SNS227 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
31.935739,100.695053,བག་སྟེཨང་དགོན,"SN_id: SNS23 Remarks: Verified by Lhachok based on Mapcarta and the book ""Temples of Amdo Vol1"""
31.872029,102.296644,ཊཤ་ཁོ་དགོན ༼དགེ་ལྡན་དར་རྒྱས་གླིང༽,SN_id: SNS231 Remarks: nan
32.254246131457,101.586393811041,པིན་ཅིན་དགོན ༼ཌགའ་ལྡན་ཀུན་ཁྱབ་གླིང༽༼ཤོཨུལད་བེ་སྤུན་ཆེན༽,"SN_id: SNS233 Remarks: Verified based on the book""Monasteries of Amdo"""
31.915002,102.104739,O་བུན་དགོན,"SN_id: SNS235 Remarks: Verified based on the book""Monasteries of Amdo"""
32.73275475,101.6530176,ཁོག་པོ་ཡས་ངོ་དགོན ༼ཡས་ངོའི་དགོན་གསང་སྔགས་རབ་བརྟན་གླིང༽,SN_id: SNS237 Remarks: VF by Gen Samten 
31.877287,102.456847,གཡུང་དྲུང་དགོན,"SN_id: SNS24 Remarks: Verified based on the book ""Temples of Amdo"" vol1"
31.8736645373773,100.685479000434,དཀྱིཨལ་སྔོཨན་དགོན,SN_id: SNS242 Remarks: Verified by Lhachok
29.361277,100.449936,གེ་མང་དགོན,SN_id: SNS243 Remarks: Verified by Lhachok and RT.(RT a son of a Gema Lama)
33.561792,103.672556,སྟག་ལོ་དགོན,SN_id: SNS245 Remarks: nan
32.9137083722011,101.777214624204,མཅ,SN_id: SNS247 Remarks: VF by Gen Samten/qu'er dan gongba
33.469211,103.663681,གདོང་དཔེ་དགོན,SN_id: SNS252 Remarks: nan
31.77741,101.309226,ཪླན་དབུ་དགོན,SN_id: SNS253 Remarks: nan
32.129825,103.143551,ཀླུ་སྒམ་བཀྲ་ཤིས་དགོན,"SN_id: SNS257 Remarks: Verified based on the book""Monasteries of Amdo""Vol1 East and South Amdo"
32.262913,100.163498,བྲོཨང་རི་དགོན,SN_id: SNS259 Remarks: Verified by Lhachok
32.75037,102.05579,ཌཀར་ཆེན་དགོན ༼ཌབེན་གནས་བྱམས་པ་གླིང༽,"SN_id: SNS260 Remarks: GELUK, VF by Gen Samten"
28.957522,101.500729,,SN_id: SNS262 Remarks: Verified by Lhachok based on Mapcarta
32.381321,101.128679,ཛི་སྲིབ་དགོན ༼འཛི་སྲིབ་བཀྲ་ཤི་ཆོས་སྡེ༽,SN_id: SNS263 Remarks: nan
33.2134687259697,97.9559833227956,ལྕང་མ་དགོན,SN_id: SNS265 Remarks: nan
33.592936,103.353712,བབ་བཟོ་དགོན ༼གཡུང་དྲུང་བསམ་འགྲུབ་ནོར་བུའཱི་གླིང༽,"SN_id: SNS268 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
32.24725,100.270223,ཡར་ལུཨང་དགོན,SN_id: SNS271 Remarks: Verified by Lhachok
31.915048,102.104718,མད,SN_id: SNS272 Remarks: nan
32.059272,98.395296,མཁར་མདོ་དགོན,SN_id: SNS274 Remarks: Verified by Lhachok based on mapcarta
33.57971,103.661394,ས་ཡུལ་དགོན ༼གཡུང་དྲུང་འཕེལ་རྒྱས་གླིང༽,SN_id: SNS275 Remarks: nan
32.9369154922417,101.728385647567,ཪཏོགས་ལྡན་དགོན ༼ཞྭ་དཀར་གཡུང་དྲུང་བོན་གྱི་བསྟན་པའི་འདུས་སྡེ་ཆེན་པོ་རྟོགས་ལྡན་དགོན་-་དཔལ་གཤེན་བསྟན་སྨིན་གྲོལ་བཀྲ་ཤིས་གཡས་སུ་འཁྱི་བའི་གླིང༽,SN_id: SNS276 Remarks: Verified by Lhachok based on mapcarta and the book Temples of Amdo Vol1
31.483772,99.30907,རབ་མཐོ་དགོན,SN_id: SNS284 Remarks: Verified by Lhachok based on Mapcarta
31.44351,99.354187,དཔལ་འཛོཨམས་དགོན,SN_id: SNS285 Remarks: Verified by Lhachok based on Mapcarta.Note not clear image.
32.763992,103.64738,ཪིན་སྤུང་དགོན ༼བཀྲ་ཤི་སྨིན་གྲོལ་གླིང༽,"SN_id: SNS286 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
32.37611,101.965019,ཊཤ་ལུང་དགོན ༼སྟག་ལུང་གཡུང་དྲུང་རྣམ་རྒྱལ་གླིང༽,"SN_id: SNS287 Remarks: Verified based on the book""Monasteries of Amdo""Vol1 East and South Amdo"
32.0736308637367,100.472111435225,དབུ་ཚབ་དགོན,SN_id: SNS288 Remarks: Verified by Lhachok based on Mapcarta
31.992728,100.738708,རགཡ་ཕྱུཨག་དགོན,SN_id: SNS290 Remarks: Verified by Lhachok
34.179983,102.794963,དྲན་པ་དགོན ༼ཤེལ་དཀར་ཆོས་གླིང༽,"SN_id: SNS291 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
31.666924,102.064686,ཆུ་འཁོར་གླིང ༼,"SN_id: SNS293 Remarks: Verified based on the book""Monasteries of Amdo"""
32.608528,103.365897,མཀ,"SN_id: SNS295 Remarks: Verified based on the book""Monasteries of Amdo""vol1"
31.920734470755,100.692950985096,ཕྲུཨལ་སྟེཨང་དགོན,SN_id: SNS297 Remarks: Verified by Lhachok
33.042096,101.569549,ཪཙི་ནང་དགོན ༼ཪཙི་ནང་དགོན་དཔལ་མི་འགྱུར་ངེས་དོན་བདེ་ཆེན་གླིང༽,SN_id: SNS298 Remarks: nan
32.215563,101.967441,ཀམ་མྱོས་དགོན,"SN_id: SNS30 Remarks: Verified based on the book ""Temples of Amdo"" vol1"
31.748173,102.060677,གྷོ་ལམ་དགོན ༼ཪནམ་རྒྱལ་གླིང༽,SN_id: SNS300 Remarks: nan
34.161765,102.804957,རྒལ་དགེ་དགོན ༼བཀྲ་ཤིས་རབ་བརྟན་གླིང༽,"SN_id: SNS301 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
32.678108042351,103.640907997877,ཌུང་རི་བྱ་འཕུར་དགོན ༼ཌུང་རི་བྱ་འཕུར་དགོན་གསང་ཆེན་སྨིན་གྲོལ་བདེ་ཆེན་གླིང༽,"SN_id: SNS303 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
31.790499,101.258978,ཨཱཨུ་ཏཔལ་དགོན ༼དབོ་བ་དགོན༽,SN_id: SNS304 Remarks: nan
32.617596,101.526408,ཡའར་འགོ་དགོན ༼བཀར་ཤི་ལྷ་སྒང་དགོན༽,SN_id: SNS308 Remarks: nan
31.590829,99.02939,རི་སྤུཨན་དགོན,"SN_id: SNS31 Remarks: Verified by Lhachok based on Mapcarta. GE shows Yueba Xiang, NOT DAMA XIANG"
32.6689846654017,98.3880794206917,གླིཨང་ཡག་དགོན,SN_id: SNS312 Remarks: Verified by Lhachok based on mapcarta
31.841511,101.92539,ཋབས་དགོན ༼བཤད་སྒྲུབ་འཕེལ་རྒྱས་གླིང༽,"SN_id: SNS317 Remarks: Verified based on the book""Monasteries of Amdo"""
32.348794,101.176825,ཊཤེས་བཅུ་དགོན ༼དཔལ་འཛམ་ཐང་ཚེ་བཅུ་ཕོ་བྲང་བསམ་འགྲུབ་ནོར་བུའཱི་གླིང༽,SN_id: SNS319 Remarks: nan
32.465161,102.224425,སྐྱ་མགོའི་དགོན ༼དགའ་ལྡན་ཆོས་འཁོར་གླིང༽,"SN_id: SNS320 Remarks: Verified based on the book""Monasteries of Amdo""Vol1 East and South Amdo"
31.868265,102.290659,སའཱི་སོ་དགོན ༼O་རྒྱན་འཕེལ་རྒྱས་གླིང༽,"SN_id: SNS321 Remarks: Verified based on the book""Monasteries of Amdo"""
32.8874347816873,101.776596846303,ཪག་ཚ་དགོན ༼འབྱོ་དགོན་བསམ་གཏན་འཕེལ་རྒྱས་གླིང༽,SN_id: SNS323 Remarks: Verified based on the book temples of Amdo
31.805637,101.061642,ཪི་ཝེ་ཐང་དགོན ༼་ཪགྱ་མོན་གསེར་ཐང་བདེ་ཆེན་གླིང༽,SN_id: SNS327 Remarks: nan
31.6090662889499,99.9671261373723,གདོང་ཐོག་དགོན,SN_id: SNS328 Remarks: Verified by Lhachok based on Mapcarta
31.941007,102.086503,གོ་ཡུལ་དགོན,"SN_id: SNS331 Remarks: Verified based on the book""Monasteries of Amdo"""
33.85127,102.625351,གླིང་བ་དགོན ༼གླིང་བ་རི་བོང་དགོན་-་བཀྲ་ཤིས་བྱང་ཆུབ་ཆོས་འཕེལ་གླིང༽,SN_id: SNS332 Remarks: Verified by Lhachok
32.009064,102.018051,སྦས་གཏེར་དགོན ༼སྤས་གཏེར་བདེ་ཆེན་གླིང༽,"SN_id: SNS334 Remarks: Verified based on the book""Monasteries of Amdo"""
32.288344,102.420617,སྟག་རྩེ་དགོན ༼བཀྲ་ཤི་ཀུན་འདུས་གླིང༽,"SN_id: SNS336 Remarks: Verified based on the book""Monasteries of Amdo""Vol1 East and South Amdo"
29.1842329724437,101.478501116971,,SN_id: SNS340 Remarks: shows on GE as JIRI Si
31.940988,102.086521,ཪནམ་རྒྱལ་སྟེང་དགོན,"SN_id: SNS343 Remarks: Verified based on the book""Monasteries of Amdo"""
32.073795,100.47204,བལ་བྲང་གླིཨང,"SN_id: SNS344 Remarks: Based on the book Temples of Amdo, Vol 1 its refered to as 'NUB SUR GON'/ IN THE NYANDAK DATASET ITS LADRANG GON"
31.140594,102.540542,བྱེ་སྨད་དགོན ༼བྱེ་སྨད་དགའ་ལྡན་འཕེལ་རྒྱས་གླིང,SN_id: SNS348 Remarks: nan
32.575177,103.526039,བྲག་རྭ་དགོན,"SN_id: SNS349 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
32.858724,101.996468,ཪམེའུ་རུ་མའི་གནམ་མཚོ་དགོན ༼གནམ་མཙོ་མའཱི་སྦྲ་སྡེ་དགོན་-་བཀྲ་ཤིས་གཙུག་ལག་བཤད་སྒྲུབ་འཕེལ་རྒྱས་གླིང༽,SN_id: SNS352 Remarks: nan
32.8103247352382,102.571745503149,ར་སྐོར་དགོན ༼བཤད་སྒྲུབ་ཆོས་འཕེལ་གླིང༽,"SN_id: SNS353 Remarks: Verified based on the book ""The monasteries of Amdo""Vol1 East and South Amdo"
32.325715,98.41842,ར་སྐོཨར་དགོན,SN_id: SNS354 Remarks: Verified by Lama Gawu.Vajra Master Sechen Monastery
32.312682,101.266034,སྒོམ་པ་ལ་ཁ་ཐུབ་བསྟན་བཤད་སྒྲུབ་གླིང ༼བསམ་འགྲུབ་ནོར་བུའཱི་གླིང༽,SN_id: SNS355 Remarks: nan
32.364175,98.970249,ཁྲོ་ཚང་དགཔན,SN_id: SNS357 Remarks: Verified based on GE. name show on the map.
31.209012,98.847236,དཔལ་ཡུལ་དགོན,SN_id: SNS36 Remarks: Verified by Lhachok based on Mapcarta
31.603847,101.696379,Jཨ་ཁེ་དགོན,SN_id: SNS361 Remarks: nan
32.345121,101.181207,གཙང་བ་དགོན ༼ཥར་འཛམ་ཐང་བསམ་འགྲུབ་ནོར་བུའཱི་གླིང༽,SN_id: SNS367 Remarks: NOT SURE
31.829108,101.879614,ཊིན་ཅབ་དགོན,"SN_id: SNS369 Remarks: Verified based on the book""Monasteries of Amdo"""
33.475955,102.473923,སོག་ཚང་དགོན ༼སོག་ཚང་དགོན་བཀྲ་ཤིས་ཐེག་ཆོག་གླིང༽,"SN_id: SNS37 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
32.217792,100.369846,གནུབས་ཟུར་དགོན,SN_id: SNS370 Remarks: Verified by Lhachok
